source_id,url,price_man_yen,layout,area_sqm,year_built,floor_number,floors_total,address,nearest_station,walk_minutes,image_count
20312020,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20312020/,8780.0,2LDK,71.49,1988,3.0,1.0,東京都新宿区百人町３-1-5 [ ■ 周辺環境 ],新大久保駅,9.0,31
20082036,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20082036/,8880.0,3LDK,91.49,1971,9.0,11.0,東京都杉並区方南１ [ ■ 周辺環境 ],方南町駅,9.0,33
20156191,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20156191/,8880.0,2LDK,71.06,2015,3.0,1.0,東京都杉並区阿佐谷南３ [ ■ 周辺環境 ],阿佐ケ谷駅,9.0,27
79167406,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_79167406/,8880.0,3LDK,74.35,1996,2.0,3.0,東京都杉並区和泉２ [ ■ 周辺環境 ],明大前駅,12.0,21
79234275,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_79234275/,8880.0,3LDK,91.49,1971,9.0,11.0,東京都杉並区方南１ [ ■ 周辺環境 ],方南町駅,9.0,23
20231511,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20231511/,8790.0,2LDK,61.83,2000,6.0,12.0,東京都台東区入谷１ [ ■ 周辺環境 ],入谷駅,4.0,26
20333046,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20333046/,8790.0,2LDK,61.83,2000,6.0,12.0,東京都台東区入谷１-1-3 [ ■ 周辺環境 ],入谷駅,4.0,31
78821709,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_78821709/,8790.0,2LDK,65.61,2009,2.0,7.0,東京都豊島区長崎２ [ ■ 周辺環境 ],椎名町駅,5.0,28
78898617,https://suumo.jp/ms/chuko/tokyo/sc_adachi/nc_78898617/,8880.0,1LDK,73.39,2009,16.0,24.0,東京都足立区千住曙町40-1 [ ■ 周辺環境 ],京成関屋駅,5.0,28
79018932,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_79018932/,8980.0,3LDK,59.17,1974,12.0,13.0,東京都文京区本駒込６ [ ■ 周辺環境 ],駒込駅,6.0,26
20005458,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_20005458/,8980.0,1LDK,47.85,2017,3.0,14.0,東京都千代田区神田佐久間町３ [ ■ 周辺環境 ],秋葉原駅,5.0,28
78813649,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_78813649/,8980.0,1LDK,47.85,2017,3.0,14.0,東京都千代田区神田佐久間町３ [ ■ 周辺環境 ],秋葉原駅,5.0,28
78931547,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_78931547/,8980.0,1LDK,47.85,2017,3.0,14.0,東京都千代田区神田佐久間町３-21 [ ■ 周辺環境 ],秋葉原駅,5.0,21
79085812,https://suumo.jp/ms/chuko/tokyo/sc_chiyoda/nc_79085812/,8980.0,1LDK,47.85,2017,3.0,14.0,東京都千代田区神田佐久間町３ [ ■ 周辺環境 ],秋葉原駅,8.0,22
20166873,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20166873/,8900.0,3LDK,75.13,2014,3.0,8.0,東京都江戸川区清新町２ [ ■ 周辺環境 ],西葛西駅,16.0,22
20201691,https://suumo.jp/ms/chuko/tokyo/sc_edogawa/nc_20201691/,8980.0,3LDK,80.96,2020,3.0,11.0,東京都江戸川区清新町２ [ ■ 周辺環境 ],西葛西駅,14.0,22
78990397,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_78990397/,8880.0,3LDK,144.41,1992,11.0,14.0,東京都北区西ケ原１-30-1 [ ■ 周辺環境 ],西ケ原駅,4.0,19
20144856,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20144856/,8980.0,2LDK,72.92,1992,8.0,8.0,東京都江東区東陽２-５－１４ [ ■ 周辺環境 ],東陽町駅,2.0,21
78616033,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78616033/,8980.0,1LDK,68.26,2022,8.0,15.0,東京都江東区東砂７ [ ■ 周辺環境 ],南砂町駅,13.0,22
20202986,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_20202986/,8980.0,3LDK,91.2,2004,6.0,7.0,東京都目黒区目黒２ [ ■ 周辺環境 ],中目黒駅,16.0,22
79210866,https://suumo.jp/ms/chuko/tokyo/sc_meguro/nc_79210866/,8980.0,1LDK,37.63,2021,3.0,1.0,東京都目黒区中目黒４-6 [ ■ 周辺環境 ],中目黒駅,11.0,21
78786640,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78786640/,8980.0,1LDK,56.68,1980,2.0,5.0,東京都港区東麻布２ [ ■ 周辺環境 ],麻布十番駅,5.0,22
20200780,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_20200780/,8980.0,2LDK,55.62,1995,6.0,12.0,東京都中野区中野６-3-5 [ ■ 周辺環境 ],東中野駅,9.0,29
20170973,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20170973/,8890.0,4LDK,80.27,2018,1.0,8.0,東京都練馬区立野町 [ ■ 周辺環境 ],武蔵関駅,17.0,22
79137680,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_79137680/,8980.0,3LDK,154.86,1990,2.0,8.0,東京都練馬区関町南２ [ ■ 周辺環境 ],上石神井駅,9.0,33
20200944,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20200944/,8980.0,3LDK,73.98,2017,7.0,14.0,東京都大田区西六郷３ [ ■ 周辺環境 ],六郷土手駅,10.0,23
78748051,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78748051/,8980.0,2LDK,89.94,1972,11.0,12.0,東京都大田区田園調布１ [ ■ 周辺環境 ],多摩川駅,6.0,22
79059269,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79059269/,8980.0,3LDK,76.7,2012,6.0,9.0,東京都大田区東糀谷４ [ ■ 周辺環境 ],大鳥居駅,8.0,22
78591595,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78591595/,8980.0,2LDK,82.69,1976,4.0,1.0,東京都世田谷区経堂１ [ ■ 周辺環境 ],経堂駅,1.0,22
78286653,https://suumo.jp/ms/chuko/tokyo/sc_shinagawa/nc_78286653/,8880.0,1LDK,36.02,2023,12.0,1.0,東京都品川区西五反田２ [ ■ 周辺環境 ],五反田駅,6.0,18
20154065,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_20154065/,8890.0,4LDK,102.0,2003,1.0,1.0,東京都杉並区上井草２ [ ■ 周辺環境 ],井荻駅,7.0,33
78982737,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_78982737/,8980.0,2DK,58.07,2007,4.0,7.0,東京都杉並区阿佐谷北１ [ ■ 周辺環境 ],阿佐ケ谷駅,6.0,21
20317401,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20317401/,8980.0,1LDK,56.6,2012,14.0,15.0,東京都台東区根岸１-１－２７ [ ■ 周辺環境 ],鶯谷駅,3.0,29
20183650,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20183650/,8980.0,2LDK,79.1,1997,4.0,1.0,東京都豊島区池袋本町４ [ ■ 周辺環境 ],板橋駅,7.0,27
79017824,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79017824/,8980.0,2LDK,65.61,2009,2.0,7.0,東京都豊島区長崎２ [ ■ 周辺環境 ],椎名町駅,6.0,29
79106054,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_79106054/,8970.0,3LDK,72.13,1982,7.0,7.0,東京都豊島区池袋２-78-2 [ ■ 周辺環境 ],池袋駅,8.0,27
20219238,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20219238/,8980.0,2LDK,59.4,1983,9.0,13.0,東京都文京区関口１ [ ■ 周辺環境 ],江戸川橋駅,1.0,27
79058217,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79058217/,8980.0,3LDK,73.77,1980,2.0,1.0,東京都中央区日本橋浜町１-10-8 [ ■ 周辺環境 ],浜町駅,4.0,15
20110052,https://suumo.jp/ms/chuko/tokyo/sc_itabashi/nc_20110052/,8998.0,3LDK,63.27,2012,10.0,15.0,東京都板橋区大山町 [ ■ 周辺環境 ],大山駅,4.0,22
78825330,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_78825330/,8999.0,4LDK,81.03,1998,6.0,10.0,東京都北区赤羽南１ [ ■ 周辺環境 ],赤羽駅,6.0,21
20292655,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20292655/,8999.0,2LDK,68.94,2003,1.0,7.0,東京都江東区三好４-7－24 [ ■ 周辺環境 ],清澄白河駅,11.0,22
78488190,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78488190/,8980.0,2LDK,72.27,2023,1.0,13.0,東京都江東区南砂７ [ ■ 周辺環境 ],南砂町駅,5.0,22
78608780,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78608780/,8980.0,2LDK,72.27,2023,1.0,13.0,東京都江東区南砂７-10-9 [ ■ 周辺環境 ],南砂町駅,6.0,20
20354972,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20354972/,8999.0,2LDK,47.7,1984,3.0,1.0,東京都港区芝３-12-18 [ ■ 周辺環境 ],赤羽橋駅,5.0,23
78835640,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78835640/,8980.0,1LDK,47.14,2006,3.0,1.0,東京都港区台場２-2-2 [ ■ 周辺環境 ],お台場海浜公園駅,2.0,19
20200943,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20200943/,8980.0,3LDK,75.85,2017,8.0,14.0,東京都大田区西六郷３ [ ■ 周辺環境 ],六郷土手駅,10.0,22
77576480,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_77576480/,8980.0,1LDK,65.76,2004,2.0,5.0,東京都世田谷区若林４-11-5 [ ■ 周辺環境 ],若林駅,3.0,27
78311165,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78311165/,8980.0,2LDK,56.81,2007,1.0,4.0,東京都世田谷区野沢１ [ ■ 周辺環境 ],駒沢大学駅,11.0,18
20324363,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20324363/,8999.0,1LDK,42.81,2000,3.0,1.0,東京都渋谷区富ヶ谷２-15-1 [ ■ 周辺環境 ],代々木八幡駅,10.0,33
20352517,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20352517/,8990.0,1LDK,50.29,2012,9.0,11.0,東京都新宿区山吹町362 [ ■ 周辺環境 ],江戸川橋駅,2.0,24
20354303,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20354303/,8999.0,1LDK,40.98,2015,6.0,14.0,東京都新宿区市谷本村町2-6 [ ■ 周辺環境 ],市ケ谷駅,4.0,28
78800448,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78800448/,8980.0,1LDK,39.63,2023,2.0,13.0,東京都新宿区舟町 [ ■ 周辺環境 ],四谷三丁目駅,2.0,18
78981867,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78981867/,8998.0,1LDK,56.5,1999,3.0,8.0,東京都新宿区荒木町８ [ ■ 周辺環境 ],四谷三丁目駅,4.0,26
20005887,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20005887/,8980.0,2LDK,55.24,2018,9.0,10.0,東京都墨田区緑４ [ ■ 周辺環境 ],錦糸町駅,9.0,20
20267543,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20267543/,8999.0,3LDK,54.42,1996,11.0,1.0,東京都台東区小島１ [ ■ 周辺環境 ],新御徒町駅,5.0,13
20353634,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20353634/,9190.0,2LDK,58.27,1994,9.0,11.0,東京都文京区千石１ [ ■ 周辺環境 ],千石駅,4.0,24
20218751,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20218751/,9198.0,3LDK,63.04,2016,29.0,1.0,東京都葛飾区新宿６ [ ■ 周辺環境 ],金町駅,12.0,23
78466738,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_78466738/,9180.0,3LDK,75.91,2016,3.0,13.0,東京都葛飾区新小岩２-１－２１ [ ■ 周辺環境 ],新小岩駅,3.0,23
20140639,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20140639/,9180.0,4LDK,86.0,1998,10.0,12.0,東京都江東区大島５ [ ■ 周辺環境 ],大島駅,2.0,22
20141758,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20141758/,9250.0,3LDK,74.25,2010,13.0,1.0,東京都江東区大島７ [ ■ 周辺環境 ],大島駅,5.0,20
78110338,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78110338/,9220.0,4LDK,100.91,1990,7.0,12.0,東京都江東区大島５ [ ■ 周辺環境 ],大島駅,1.0,22
78188570,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78188570/,9220.0,4LDK,100.91,1990,7.0,12.0,東京都江東区大島５ [ ■ 周辺環境 ],大島駅,1.0,33
78319333,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78319333/,9220.0,4LDK,100.91,1990,7.0,1.0,東京都江東区大島５-45-9 [ ■ 周辺環境 ],大島駅,1.0,21
79208905,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79208905/,9280.0,2LDK,78.3,2011,13.0,15.0,東京都江東区辰巳１ [ ■ 周辺環境 ],辰巳駅,11.0,22
20263518,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_20263518/,9280.0,1LDK,60.7,2006,4.0,42.0,東京都港区港南４ [ ■ 周辺環境 ],天王洲アイル駅,13.0,23
78671552,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78671552/,9280.0,1LDK,60.7,2006,4.0,2.0,東京都港区港南４-6-8 [ ■ 周辺環境 ],天王洲アイル駅,7.0,22
79188406,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_79188406/,9180.0,1LDK,42.89,2013,2.0,1.0,東京都港区西麻布４ [ ■ 周辺環境 ],広尾駅,11.0,25
20164846,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20164846/,9080.0,3LDK,90.92,2003,2.0,15.0,東京都大田区下丸子２-13-1 [ ■ 周辺環境 ],下丸子駅,11.0,12
20207389,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20207389/,9180.0,3LDK,70.78,2000,5.0,7.0,東京都大田区南雪谷１ [ ■ 周辺環境 ],石川台駅,6.0,27
78950498,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_78950498/,9280.0,3LDK,68.65,2006,7.0,1.0,東京都大田区蒲田本町１-10-7 [ ■ 周辺環境 ],蒲田駅,9.0,29
79152450,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79152450/,9080.0,3LDK,90.92,2003,2.0,15.0,東京都大田区下丸子２ [ ■ 周辺環境 ],下丸子駅,11.0,21
79234278,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_79234278/,9080.0,3LDK,90.92,2003,2.0,15.0,東京都大田区下丸子２ [ ■ 周辺環境 ],下丸子駅,11.0,27
20270099,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20270099/,9180.0,1LDK,43.59,2025,4.0,1.0,東京都新宿区高田馬場４ [ ■ 周辺環境 ],高田馬場駅,7.0,22
20297203,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20297203/,9180.0,3LDK,73.58,1980,6.0,15.0,東京都新宿区新小川町 [ ■ 周辺環境 ],江戸川橋駅,9.0,24
20335957,https://suumo.jp/ms/chuko/tokyo/sc_sumida/nc_20335957/,9180.0,4LDK,91.28,1982,2.0,10.0,東京都墨田区菊川２-2-10 [ ■ 周辺環境 ],菊川駅,3.0,23
20350766,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20350766/,9180.0,1LDK,45.63,2012,12.0,2.0,東京都台東区西浅草３ [ ■ 周辺環境 ],浅草駅,3.0,35
20358812,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20358812/,9180.0,1LDK,45.63,2012,12.0,37.0,東京都台東区西浅草３-22-3 [ ■ 周辺環境 ],浅草駅,3.0,33
20120091,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20120091/,9299.0,3LDK,79.52,1999,12.0,12.0,東京都荒川区荒川３-20-1 [ ■ 周辺環境 ],三河島駅,7.0,27
20173514,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20173514/,9299.0,3LDK,79.52,1999,12.0,12.0,東京都荒川区荒川３ [ ■ 周辺環境 ],三河島駅,7.0,27
20351646,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20351646/,9480.0,3LDK,67.82,2018,11.0,15.0,東京都荒川区西尾久４ [ ■ 周辺環境 ],尾久駅,6.0,21
20110083,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_20110083/,9480.0,1LDK,44.67,2002,8.0,1.0,東京都中央区日本橋堀留町２ [ ■ 周辺環境 ],人形町駅,4.0,23
79098323,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_79098323/,9280.0,3LDK,82.23,1996,5.0,1.0,東京都北区赤羽西２ [ ■ 周辺環境 ],赤羽駅,9.0,30
79208728,https://suumo.jp/ms/chuko/tokyo/sc_kita/nc_79208728/,9298.0,3LDK,70.02,2002,2.0,1.0,東京都北区滝野川７ [ ■ 周辺環境 ],板橋駅,2.0,24
20107039,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20107039/,9480.0,1LDK,60.89,2001,4.0,10.0,東京都江東区福住２-6-9 [ ■ 周辺環境 ],門前仲町駅,9.0,23
20183176,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20183176/,9380.0,2LDK,71.88,2000,4.0,1.0,東京都江東区豊洲１ [ ■ 周辺環境 ],豊洲駅,10.0,21
78676295,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78676295/,9280.0,3LDK,62.21,2000,10.0,11.0,東京都港区海岸２ [ ■ 周辺環境 ],田町駅,14.0,23
78918844,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78918844/,9470.0,2LDK,60.0,2000,6.0,1.0,東京都港区海岸２ [ ■ 周辺環境 ],浜松町駅,8.0,22
20145998,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_20145998/,9299.0,2LDK,53.36,2015,6.0,8.0,東京都中野区大和町３ [ ■ 周辺環境 ],高円寺駅,13.0,22
20188477,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_20188477/,9299.0,2LDK,53.36,2015,6.0,8.0,東京都中野区大和町３ [ ■ 周辺環境 ],高円寺駅,12.0,33
78893977,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_78893977/,9480.0,3LDK,70.08,2009,3.0,9.0,東京都中野区野方２ [ ■ 周辺環境 ],中野駅,16.0,34
20304048,https://suumo.jp/ms/chuko/tokyo/sc_nerima/nc_20304048/,9280.0,3LDK,62.96,2011,7.0,10.0,東京都練馬区石神井町４ [ ■ 周辺環境 ],石神井公園駅,2.0,29
20279482,https://suumo.jp/ms/chuko/tokyo/sc_ota/nc_20279482/,9280.0,1LDK,37.44,2024,12.0,24.0,東京都大田区大森北１ [ ■ 周辺環境 ],大森駅,3.0,21
78835650,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_78835650/,9399.0,2LDK,58.22,2013,4.0,5.0,東京都世田谷区上北沢５-13-2 [ ■ 周辺環境 ],八幡山駅,4.0,21
79046588,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79046588/,9399.0,2LDK,58.22,2013,4.0,5.0,東京都世田谷区上北沢５-13-2 [ ■ 周辺環境 ],八幡山駅,4.0,27
79191737,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79191737/,9298.0,2LDK,55.5,2003,6.0,10.0,東京都世田谷区深沢８ [ ■ 周辺環境 ],桜新町駅,8.0,30
20354982,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_20354982/,9299.0,1LDK,43.44,2008,3.0,20.0,東京都渋谷区松濤２-20-10 [ ■ 周辺環境 ],神泉駅,7.0,27
78675894,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_78675894/,9480.0,1LDK,41.2,2002,4.0,1.0,東京都渋谷区代々木２ [ ■ 周辺環境 ],新宿駅,7.0,21
20352855,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20352855/,9480.0,2LDK,88.81,1988,2.0,1.0,東京都新宿区中落合２-16-10 [ ■ 周辺環境 ],中井駅,10.0,33
20158171,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20158171/,9299.0,2LDK,52.83,2000,6.0,14.0,東京都台東区北上野１ [ ■ 周辺環境 ],上野駅,6.0,23
20274540,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20274540/,9380.0,2LDK,81.79,2000,6.0,9.0,東京都台東区浅草６ [ ■ 周辺環境 ],浅草駅,14.0,22
20290060,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20290060/,9399.0,2LDK,84.1,1998,7.0,1.0,東京都台東区根岸４ [ ■ 周辺環境 ],入谷駅,7.0,23
20354017,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20354017/,9399.0,2LDK,84.1,1998,7.0,1.0,東京都台東区根岸４-2-1 [ ■ 周辺環境 ],入谷駅,7.0,34
20354019,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20354019/,9299.0,2LDK,52.83,2000,6.0,14.0,東京都台東区北上野１-1-14 [ ■ 周辺環境 ],上野駅,6.0,24
20350316,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_20350316/,9480.0,2LDK,62.07,2022,1.0,3.0,東京都豊島区千川２ [ ■ 周辺環境 ],千川駅,5.0,25
20073722,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_20073722/,9499.0,3LDK,79.52,1999,12.0,12.0,東京都荒川区荒川３ [ ■ 周辺環境 ],三河島駅,7.0,32
78430724,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78430724/,9500.0,4LDK,86.96,2009,16.0,20.0,東京都荒川区南千住３ [ ■ 周辺環境 ],南千住駅,15.0,32
20090127,https://suumo.jp/ms/chuko/tokyo/sc_bunkyo/nc_20090127/,9480.0,1LDK,52.64,1995,5.0,1.0,東京都文京区小石川３ [ ■ 周辺環境 ],後楽園駅,6.0,19
78676450,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78676450/,9500.0,1LDK,49.38,2025,7.0,1.0,東京都中央区晴海５-5-7 [ ■ 周辺環境 ],勝どき駅,14.0,24
20287396,https://suumo.jp/ms/chuko/tokyo/sc_katsushika/nc_20287396/,9480.0,2LDK,81.59,2005,11.0,15.0,東京都葛飾区新小岩２ [ ■ 周辺環境 ],新小岩駅,2.0,22
20038885,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_20038885/,9480.0,3LDK,74.4,1996,9.0,1.0,東京都江東区千石２-４－１ [ ■ 周辺環境 ],東陽町駅,14.0,21
79113818,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_79113818/,9500.0,4LDK,84.46,2003,6.0,15.0,東京都江東区新砂３ [ ■ 周辺環境 ],南砂町駅,9.0,22
78890891,https://suumo.jp/ms/chuko/tokyo/sc_minato/nc_78890891/,9480.0,2LDK,48.26,1999,4.0,15.0,東京都港区白金台１ [ ■ 周辺環境 ],白金高輪駅,6.0,21
20237481,https://suumo.jp/ms/chuko/tokyo/sc_nakano/nc_20237481/,9499.0,2LDK,53.36,2015,6.0,8.0,東京都中野区大和町３ [ ■ 周辺環境 ],高円寺駅,12.0,27
20060588,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20060588/,9500.0,4LDK,101.23,1999,1.0,1.0,東京都世田谷区中町１ [ ■ 周辺環境 ],等々力駅,7.0,27
20237432,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20237432/,9499.0,3LDK,84.02,1972,13.0,13.0,東京都世田谷区野沢３ [ ■ 周辺環境 ],学芸大学駅,12.0,21
20354529,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_20354529/,9499.0,3LDK,84.02,1972,13.0,13.0,東京都世田谷区野沢３-4-18 [ ■ 周辺環境 ],学芸大学駅,12.0,34
79041400,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79041400/,9500.0,4LDK,101.23,1998,1.0,1.0,東京都世田谷区中町１ [ ■ 周辺環境 ],等々力駅,7.0,33
79097785,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_79097785/,9480.0,3LDK,71.19,2015,1.0,1.0,東京都世田谷区上北沢１ [ ■ 周辺環境 ],上北沢駅,11.0,23
79198484,https://suumo.jp/ms/chuko/tokyo/sc_shibuya/nc_79198484/,9498.0,2LDK,68.3,1970,3.0,1.0,東京都渋谷区松濤２-７－１０ [ ■ 周辺環境 ],神泉駅,8.0,25
20067512,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_20067512/,9500.0,2LDK,58.43,2008,2.0,1.0,東京都新宿区大久保３ [ ■ 周辺環境 ],西早稲田駅,6.0,22
78455128,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_78455128/,9480.0,1LDK,55.48,1995,2.0,3.0,東京都新宿区中里町27 [ ■ 周辺環境 ],神楽坂駅,5.0,25
79235319,https://suumo.jp/ms/chuko/tokyo/sc_shinjuku/nc_79235319/,9480.0,1LDK,47.1,2025,9.0,13.0,東京都新宿区高田馬場４-29-34 [ ■ 周辺環境 ],高田馬場駅,7.0,18
78759855,https://suumo.jp/ms/chuko/tokyo/sc_suginami/nc_78759855/,9490.0,3LDK,63.39,2013,7.0,8.0,東京都杉並区堀ノ内１-８－２ [ ■ 周辺環境 ],方南町駅,5.0,22
20341705,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20341705/,9499.0,2LDK,61.5,2002,9.0,11.0,東京都台東区西浅草２ [ ■ 周辺環境 ],浅草駅,4.0,35
20347442,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20347442/,9499.0,2LDK,61.5,2002,9.0,11.0,東京都台東区西浅草２-3-1 [ ■ 周辺環境 ],田原町駅,5.0,28
20348949,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_20348949/,9499.0,2LDK,61.5,2002,9.0,11.0,東京都台東区西浅草２ [ ■ 周辺環境 ],田原町駅,5.0,26
78803090,https://suumo.jp/ms/chuko/tokyo/sc_taito/nc_78803090/,9480.0,1LDK,54.06,2002,4.0,2.0,東京都台東区東上野５ [ ■ 周辺環境 ],稲荷町駅,4.0,27
78966404,https://suumo.jp/ms/chuko/tokyo/sc_toshima/nc_78966404/,9498.0,2LDK,70.27,1997,17.0,1.0,東京都豊島区池袋本町４ [ ■ 周辺環境 ],板橋駅,7.0,31
78125259,https://suumo.jp/ms/chuko/tokyo/sc_arakawa/nc_78125259/,9680.0,4LDK,118.15,1992,8.0,1.0,東京都荒川区南千住６ [ ■ 周辺環境 ],南千住駅,16.0,30
78826563,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_78826563/,9750.0,1LDK,48.48,2002,10.0,2.0,東京都中央区月島２ [ ■ 周辺環境 ],月島駅,1.0,21
79221692,https://suumo.jp/ms/chuko/tokyo/sc_chuo/nc_79221692/,9750.0,1LDK,48.48,2002,10.0,2.0,東京都中央区月島２ [ ■ 周辺環境 ],月島駅,1.0,21
78820068,https://suumo.jp/ms/chuko/tokyo/sc_koto/nc_78820068/,9500.0,2LDK,72.9,2016,14.0,14.0,東京都江東区北砂６ [ ■ 周辺環境 ],大島駅,9.0,18
